row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,returns,payment_mode,ind1,ind2,delivery_days
416,CA-2020-142636,2020-03-11,2020-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,325.136,4,26.8744,,Online,,,122
6352,CA-2020-161130,2020-03-11,2020-08-11,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,377.376,2,27.1032,,Cards,,,153
8305,CA-2020-135419,2020-03-11,2020-09-11,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",502.368,4,36.4776,,Cards,,,184
8821,CA-2020-100622,2020-03-11,2020-07-11,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,995.984,2,311.9948,,COD,,,122
7998,US-2020-105998,2020-03-11,2020-05-11,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1716.184,12,20.9148,,Online,,,61
2909,CA-2020-121615,2020-03-11,2020-09-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,83.94,3,6.8724,,Online,,,184
8048,CA-2020-130834,2020-03-11,2020-06-11,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,95.272,3,5.2884,,COD,,,92
326,CA-2020-153339,2020-03-11,2020-05-11,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,93.992,1,0.9995,,COD,,,61
8822,CA-2020-100622,2020-03-11,2020-07-11,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,119.086,2,-2.9964,,Cards,,,122
2907,CA-2020-121615,2020-03-11,2020-09-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,103.56,2,3.852,,Online,,,184
5700,CA-2020-148320,2020-03-11,2020-08-11,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,118.88,6,17.5812,,Online,,,153
5424,CA-2020-103009,2020-03-11,2020-05-11,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,128.4,5,11.88,,Cards,,,61
762,CA-2020-126046,2020-03-11,2020-07-11,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,132.39,3,5.6994,,Cards,,,122
8294,US-2020-168802,2020-03-11,2020-07-11,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,131.368,4,5.9696,,Cards,,,122
8824,CA-2020-100622,2020-03-11,2020-07-11,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,110.688,2,3.7408,,Online,,,122
4264,CA-2020-110429,2020-03-11,2020-08-11,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",149.673,3,-7.782,,Cards,,,153
7716,US-2020-101518,2020-03-11,2020-08-11,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",140.776,3,0.5097,,COD,,,153
5249,US-2020-110989,2020-03-11,2020-05-11,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,127.5,3,10.875,,Online,,,61
2803,CA-2020-143329,2020-03-11,2020-08-11,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,162.37,3,17.3754,,Online,,,153
8823,CA-2020-100622,2020-03-11,2020-07-11,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,152.984,2,4.1988,,COD,,,122
2908,CA-2020-121615,2020-03-11,2020-09-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,177.4,5,14.148,,Cards,,,184
8911,CA-2020-102610,2020-04-11,2020-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,111.976,3,15.5961,,COD,,,122
8912,CA-2020-102610,2020-04-11,2020-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,192.928,9,-32.3838,,COD,,,122
685,US-2020-168116,2020-04-11,2020-04-11,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",198.44,2,14.651,,COD,,,0
9607,US-2020-122672,2020-04-11,2020-09-11,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",212.352,3,-43.7292,,Online,,,153
3799,CA-2020-147760,2020-04-11,2020-05-11,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,539.764,3,-192.0468,,COD,,,30
3800,CA-2020-147760,2020-04-11,2020-05-11,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1376.96,5,118.9965,,COD,,,30
684,US-2020-168116,2020-04-11,2020-04-11,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,3009.98,4,-3839.9904,,Online,,,0
9225,CA-2020-121160,2020-04-11,2020-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,78.408,2,-2.3232,,Online,,,0
8914,CA-2020-102610,2020-04-11,2020-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,83.928,2,1.7248,,Online,,,122
838,US-2020-156083,2020-04-11,2020-11-11,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",106.664,2,3.2616,,COD,,,214
1411,CA-2020-105144,2020-04-11,2020-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,90.68,2,8.88,,Online,,,214
9761,CA-2020-159135,2020-04-11,2020-08-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",103.3,2,1.419,,Online,,,122
9224,CA-2020-121160,2020-04-11,2020-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,119.536,6,-13.188,,Online,,,0
8913,CA-2020-102610,2020-04-11,2020-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,105.564,2,-2.97,,Online,,,122
9226,CA-2020-121160,2020-04-11,2020-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,143.144,4,-6.4232,,COD,,,0
9227,CA-2020-121160,2020-04-11,2020-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,146.752,3,-12.5286,,COD,,,0
9606,US-2020-122672,2020-04-11,2020-09-11,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,141.72,4,-6.188,,COD,,,153
9500,CA-2020-118213,2020-05-11,2020-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,102.8,10,31.188,,COD,,,61
9471,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,124.98,2,3.9992,,Online,,,153
9474,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",133.4,5,38.532,,Online,,,153
9470,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",140.96,2,53.2608,,COD,,,153
9473,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,166.124,2,24.2012,,COD,,,153
9499,CA-2020-118213,2020-05-11,2020-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,177.94,3,82.2906,,COD,,,61
938,US-2020-111745,2020-05-11,2020-06-11,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,184.99,1,54.3966,,COD,,,31
9467,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,207.688,6,55.5822,,COD,,,153
9468,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,209.5,2,-66.6,,COD,,,153
128,US-2020-107272,2020-05-11,2020-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",253.992,7,30.499,,COD,,,214
2308,CA-2020-116225,2020-05-11,2020-09-11,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,427.75,5,171.93,,COD,,,123
3462,CA-2020-114258,2020-05-11,2020-10-11,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,529.768,4,55.4364,,Online,,,153
9498,CA-2020-118213,2020-05-11,2020-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",98.41,1,2.0286,,COD,,,61
127,US-2020-107272,2020-05-11,2020-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",81.388,2,-1.8308,,COD,,,214
7490,CA-2020-157196,2020-05-11,2020-09-11,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,88.96,2,6.2208,1.0,COD,,,123
9472,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,114.424,1,3.7128,,Online,,,153
3349,CA-2020-154732,2020-05-11,2020-07-11,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,106.03,5,-25.648,,COD,,,61
9469,CA-2020-102925,2020-05-11,2020-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,100.96,2,6.2208,,Online,,,153
3675,CA-2020-154109,2020-06-11,2020-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",152.372,2,-30.9332,,COD,,,153
2973,CA-2020-167941,2020-06-11,2020-09-11,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,304.136,4,-51.8272,,Online,,,92
7099,CA-2020-144596,2020-06-11,2020-10-11,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,339.96,9,149.9112,,COD,,,122
2969,CA-2020-167941,2020-06-11,2020-09-11,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",532.584,3,43.7136,,Online,,,92
8966,CA-2020-106691,2020-06-11,2020-12-11,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,102.248,2,-1.9344,,COD,,,183
419,CA-2020-154816,2020-06-11,2020-10-11,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,103.78,1,2.8322,,Online,,,122
96,US-2020-109484,2020-06-11,2020-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,82.682,1,-3.788,,COD,,,183
1231,CA-2020-100013,2020-06-11,2020-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,95.68,2,1.7608,,COD,,,153
3046,CA-2020-125290,2020-06-11,2020-10-11,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,88.9,5,3.614,,Online,,,122
2972,CA-2020-167941,2020-06-11,2020-09-11,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",107.272,2,6.3612,,COD,,,92
5905,US-2020-153948,2020-06-11,2020-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,126.4,5,12.672,,COD,,,0
3047,CA-2020-125290,2020-06-11,2020-10-11,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,130.38,1,12.1348,,COD,,,122
1229,CA-2020-100013,2020-06-11,2020-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",116.28,2,7.4872,,Online,,,153
9482,CA-2020-150504,2020-06-11,2020-12-11,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",130.16,2,1.816,,Online,,,183
1230,CA-2020-100013,2020-06-11,2020-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,111.73,1,2.9682,,COD,,,153
5906,US-2020-153948,2020-06-11,2020-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,133.4,4,19.872,,COD,,,0
2971,CA-2020-167941,2020-06-11,2020-09-11,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,136.272,8,-10.6176,,COD,,,92
5904,US-2020-153948,2020-06-11,2020-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,119.36,4,22.2264,,Online,,,0
5907,US-2020-153948,2020-06-11,2020-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,140.95,1,1.017,,COD,,,0
2970,CA-2020-167941,2020-06-11,2020-09-11,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,143.104,6,10.8864,,COD,,,92
3676,CA-2020-154109,2020-06-11,2020-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,129.952,3,16.1838,,COD,,,153
8621,US-2020-119319,2020-06-11,2020-09-11,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",164.56,5,-19.864,,COD,,,92
5903,US-2020-153948,2020-06-11,2020-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,142.94,3,28.1718,,COD,,,0
4779,CA-2020-132346,2020-07-11,2020-11-11,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,127.94,7,33.3102,1.0,COD,,,123
9370,CA-2020-113460,2020-07-11,2020-09-11,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,285.97,3,43.6752,,COD,,,62
3560,CA-2020-152737,2020-07-11,2020-12-11,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,449.8,4,145.134,,Online,,,153
2075,CA-2020-122504,2020-07-11,2020-12-11,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",786.544,7,66.6351,1.0,Online,,,153
8331,CA-2020-113572,2020-07-11,2020-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,86.88,4,2.5216,,Online,,,123
